"Text";"Freq";"Codi";"Descr_codi";"Codi_3";"Descr_codi_3";"Gran_grup_classif";"Descr_gran_grup_clasif";"Gran_grup_CCS";"Desc_gran_grup_CCS"
"COLESTEREOL";1;"2720";"Hipercolesterolèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"COLESTEROL ALT";1;"2720";"Hipercolesterolèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"COLESTERL";1;"2720";"Hipercolesterolèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"COLESTEROL/TRIGLICERITS";1;"2721";"Hipergliceridèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"TRIGLICERIDOS";6;"2721";"Hipergliceridèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"TRIGLIDCERIDOS";4;"2721";"Hipergliceridèmia pura";"272";"Trastorns del metabolisme dels lípids";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"GOTA";9;"2749";"Gota no especificada";"274";"Gota";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"ACIDO URICO";62;"2749";"Gota no especificada";"274";"Gota";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"REUMA/GOTA";1;"2749";"Gota no especificada";"274";"Gota";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"FALTA DE HIERRO";15;"2750";"Trastorns del metabolisme del ferro";"275";"Trastorns del metabolisme mineral";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"CALCIO";17;"27540";"Trastorn no especificat del metabolisme del calci";"275";"Trastorns del metabolisme mineral";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"RETENCION DE LIQUIDOS";10;"2766";"Sobrecàrrega de líquids";"276";"Trastorns de l'equilibri hidroelectrolític i acidobàsic";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"OBESITAT";1;"278";"Sobrepès, obesitat i altres hiperalimentacions";"278";"Sobrepès, obesitat i altres hiperalimentacions";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"OBESIDAD";4;"278";"Sobrepès, obesitat i altres hiperalimentacions";"278";"Sobrepès, obesitat i altres hiperalimentacions";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"OBESITAT MORBIDA";1;"27801";"Obesitat mòrbida";"278";"Sobrepès, obesitat i altres hiperalimentacions";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"OBESIDAD MORBIDA";1;"27801";"Obesitat mòrbida";"278";"Sobrepès, obesitat i altres hiperalimentacions";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat";"03";"Malalties endocrines, nutricionals i metabòliques, i trastorns de la immunitat"
"ANEMIA FERROPENICA";8;"2809";"Anèmia per dèficit de ferro no especificada";"280";"Anèmies per dèficit de ferro";"04";"Malalties de la sang i els òrgans hematopoètics";"04";"Malalties de la sang i els òrgans hematopoètics"
"ANEMIA";68;"2859";"Anèmia no especificada";"285";"Altres anèmies i anèmies no especificades";"04";"Malalties de la sang i els òrgans hematopoètics";"04";"Malalties de la sang i els òrgans hematopoètics"
"ESQUIZOFRENIA";9;"295";"Trastorns esquizofrènics";"295";"Trastorns esquizofrènics";"05";"Trastorns mentals";"05";"Trastorns mentals"
"TRASTORN BIPOLAR";6;"29680";"Trastorn bipolar no especificat";"296";"Trastorns de l'estat d'ànim episòdics";"05";"Trastorns mentals";"05";"Trastorns mentals"
"TRANSTORNO BIPOLAR";7;"29680";"Trastorn bipolar no especificat";"296";"Trastorns de l'estat d'ànim episòdics";"05";"Trastorns mentals";"05";"Trastorns mentals"
"DEPRESION LEVE";15;"2969";"Altres trastorns de l'estat d'ànim episòdics i trastorns de l'estat d'ànim episòdics no especificats";"296";"Trastorns de l'estat d'ànim episòdics";"05";"Trastorns mentals";"05";"Trastorns mentals"
"ESTADO DE ANIMO";11;"2969";"Altres trastorns de l'estat d'ànim episòdics i trastorns de l'estat d'ànim episòdics no especificats";"296";"Trastorns de l'estat d'ànim episòdics";"05";"Trastorns mentals";"05";"Trastorns mentals"
"ANSIOLITICO";7;"30000";"Estat d'ansietat no especificat";"300";"Trastorns d'ansietat, dissociatiu i somatomorf";"05";"Trastorns mentals";"05";"Trastorns mentals"
"ANSIEDAD";280;"30000";"Estat d'ansietat no especificat";"300";"Trastorns d'ansietat, dissociatiu i somatomorf";"05";"Trastorns mentals";"05";"Trastorns mentals"
"ANGUSTIA";20;"30000";"Estat d'ansietat no especificat";"300";"Trastorns d'ansietat, dissociatiu i somatomorf";"05";"Trastorns mentals";"05";"Trastorns mentals"
"DEPRESION Y ANSIEDAD";5;"30000";"Estat d'ansietat no especificat";"300";"Trastorns d'ansietat, dissociatiu i somatomorf";"05";"Trastorns mentals";"05";"Trastorns mentals"
"TRASTORNO OBSESIVO COMPULSIVO";1;"3003";"Trastorns obsessivocompulsius";"300";"Trastorns d'ansietat, dissociatiu i somatomorf";"05";"Trastorns mentals";"05";"Trastorns mentals"
"TRANSTORN OBSSESSIU";1;"3003";"Trastorns obsessivocompulsius";"300";"Trastorns d'ansietat, dissociatiu i somatomorf";"05";"Trastorns mentals";"05";"Trastorns mentals"
"TRANSTORN OBSESIU COMPULSSIU (TOC)";1;"3003";"Trastorns obsessivocompulsius";"300";"Trastorns d'ansietat, dissociatiu i somatomorf";"05";"Trastorns mentals";"05";"Trastorns mentals"
"TOC";4;"3003";"Trastorns obsessivocompulsius";"300";"Trastorns d'ansietat, dissociatiu i somatomorf";"05";"Trastorns mentals";"05";"Trastorns mentals"
"TRANSTORN OBSESSIU-COMPULSIU";1;"3003";"Trastorns obsessivocompulsius";"300";"Trastorns d'ansietat, dissociatiu i somatomorf";"05";"Trastorns mentals";"05";"Trastorns mentals"
"PSIQUIATRA (TOC)";4;"3003";"Trastorns obsessivocompulsius";"300";"Trastorns d'ansietat, dissociatiu i somatomorf";"05";"Trastorns mentals";"05";"Trastorns mentals"
"DISTIMIA";7;"3004";"Trastorn distímic";"300";"Trastorns d'ansietat, dissociatiu i somatomorf";"05";"Trastorns mentals";"05";"Trastorns mentals"
"CEFALEAS TENSIONALES";1;"30781";"Cefalàlgia tensional";"307";"Símptomes o síndromes especials no classificats a cap altre lloc";"05";"Trastorns mentals";"05";"Trastorns mentals"
"CEFALEA TENSIONAL";5;"30781";"Cefalàlgia tensional";"307";"Símptomes o síndromes especials no classificats a cap altre lloc";"05";"Trastorns mentals";"05";"Trastorns mentals"
"ESTRES";17;"3089";"Reacció aguda a l'estrès no especificada";"308";"Reacció aguda a l'estrès";"05";"Trastorns mentals";"05";"Trastorns mentals"
"DEPRESION";910;"311";"Trastorn depressiu no classificat a cap altre lloc";"311";"Trastorn depressiu no classificat a cap altre lloc";"05";"Trastorns mentals";"05";"Trastorns mentals"
"DEPRESSIO LLEU";5;"311";"Trastorn depressiu no classificat a cap altre lloc";"311";"Trastorn depressiu no classificat a cap altre lloc";"05";"Trastorns mentals";"05";"Trastorns mentals"
"DEPRESION Y ANSIEDAD";5;"311";"Trastorn depressiu no classificat a cap altre lloc";"311";"Trastorn depressiu no classificat a cap altre lloc";"05";"Trastorns mentals";"05";"Trastorns mentals"
"TDAH";6;"31401";"Trastorn per dèficit d'atenció amb hiperactivitat";"314";"Síndrome hipercinètica de la infància";"05";"Trastorns mentals";"05";"Trastorns mentals"
"MENINGITIS";4;"322";"Meningitis de causa no especificada";"322";"Meningitis de causa no especificada";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"MENIGITIS";1;"322";"Meningitis de causa no especificada";"322";"Meningitis de causa no especificada";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"MIELITIS";4;"323";"Encefalitis, mielitis i encefalomielitis";"323";"Encefalitis, mielitis i encefalomielitis";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"PIERNAS INQUIETAS";6;"33394";"Síndrome de les cames inquietes (SCI)";"333";"Altres malalties extrapiramidals i trastorns de moviment anormal";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"ANALGESICO";3;"338";"Dolor no classificat a cap altre lloc";"338";"Dolor no classificat a cap altre lloc";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"DOLOR";165;"338";"Dolor no classificat a cap altre lloc";"338";"Dolor no classificat a cap altre lloc";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"CEFALEAS I MAL DE CAPS";1;"339";"Altres síndromes amb cefalàlgia";"339";"Altres síndromes amb cefalàlgia";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"CEFALEA";7;"339";"Altres síndromes amb cefalàlgia";"339";"Altres síndromes amb cefalàlgia";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"DOLOR DE CABEZA";124;"339";"Altres síndromes amb cefalàlgia";"339";"Altres síndromes amb cefalàlgia";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"PELS MALTS DE CAP";1;"339";"Altres síndromes amb cefalàlgia";"339";"Altres síndromes amb cefalàlgia";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"PEL MAL DE CAP";1;"339";"Altres síndromes amb cefalàlgia";"339";"Altres síndromes amb cefalàlgia";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"EPILEPSIA";10;"345";"Epilèpsia i atacs recurrents";"345";"Epilèpsia i atacs recurrents";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"MIGRANA";1171;"346";"Migranya";"346";"Migranya";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"";""
"MENINGITIS MENINGOCOCCICA";1;"360";"Trastorns del globus ocular";"360";"Trastorns del globus ocular";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"";""
"MENINGITIS MENIGOCOCICA";1;"360";"Trastorns del globus ocular";"360";"Trastorns del globus ocular";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"";""
"PRESION OCULAR";16;"36504";"Hipertensió ocular";"365";"Glaucoma";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"GLAUCOMA";67;"3659";"Glaucoma no especificat";"365";"Glaucoma";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"CONJUNTIVITIS";3;"372";"Trastorns de la conjuntiva";"372";"Trastorns de la conjuntiva";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"";""
"RINOCONJUNTIVITIS";1;"37214";"Altres conjuntivitis al·lèrgiques cròniques";"372";"Trastorns de la conjuntiva";"06";"Malalties del sistema nerviós i els òrgans dels sentits";"06";"Malalties del sistema nerviós i els òrgans dels sentits"
"HIPERTENSION ARTERIAL";3;"401";"Hipertensió essencial";"401";"Hipertensió essencial";"07";"Malalties de l’aparell circulatori";"";""
"TENSION";33;"401";"Hipertensió essencial";"401";"Hipertensió essencial";"07";"Malalties de l’aparell circulatori";"";""
"HTA";2059;"401";"Hipertensió essencial";"401";"Hipertensió essencial";"07";"Malalties de l’aparell circulatori";"";""
"ANGINA";27;"41090";"Infart de miocardi agut de localització no especificada, episodi no especificat";"410";"Infart de miocardi agut";"07";"Malalties de l’aparell circulatori";"07";"Malalties de l'aparell circulatori"
"INFARTO";30;"41090";"Infart de miocardi agut de localització no especificada, episodi no especificat";"410";"Infart de miocardi agut";"07";"Malalties de l’aparell circulatori";"07";"Malalties de l'aparell circulatori"
"CORAZON";12;"411";"Altres formes agudes i subagudes de cardiopatia isquèmica";"411";"Altres formes agudes i subagudes de cardiopatia isquèmica";"07";"Malalties de l’aparell circulatori";"07";"Malalties de l'aparell circulatori"
"CORAZON";12;"4118";"Altres formes agudes i subagudes de cardiopatia isquèmica";"411";"Altres formes agudes i subagudes de cardiopatia isquèmica";"07";"Malalties de l’aparell circulatori";"07";"Malalties de l'aparell circulatori"
"CORAZON";12;"41189";"Altres formes agudes i subagudes de cardiopatia isquèmica";"411";"Altres formes agudes i subagudes de cardiopatia isquèmica";"07";"Malalties de l’aparell circulatori";"07";"Malalties de l'aparell circulatori"
"ICTUS";38;"4149";"Cardiopatia isquèmica crònica no especificada";"414";"Altres formes de cardiopatia isquèmica crònica";"07";"Malalties de l’aparell circulatori";"07";"Malalties de l'aparell circulatori"
"PERICARDITIS";9;"42090";"Pericarditis aguda no especificada";"420";"Pericarditis aguda";"07";"Malalties de l’aparell circulatori";"07";"Malalties de l'aparell circulatori"
"ARRITMIA";17;"4279";"Arítmia cardíaca no especificada";"427";"Arítmia cardíaca";"07";"Malalties de l’aparell circulatori";"07";"Malalties de l'aparell circulatori"
"VARICES";22;"454";"Venes varicoses de les extremitats inferiors";"454";"Venes varicoses de les extremitats inferiors";"07";"Malalties de l’aparell circulatori";"07";"Malalties de l'aparell circulatori"
"HEMOROIDES";1;"455";"Hemorroides";"455";"Hemorroides";"07";"Malalties de l’aparell circulatori";"07";"Malalties de l'aparell circulatori"
"HEMORROIDES";4;"455";"Hemorroides";"455";"Hemorroides";"07";"Malalties de l’aparell circulatori";"07";"Malalties de l'aparell circulatori"
"CIRCULACION";23;"4599";"Trastorn no especificat de l'aparell circulatori";"459";"Altres trastorns de l'aparell circulatori";"07";"Malalties de l’aparell circulatori";"07";"Malalties de l'aparell circulatori"
"RESFRIADO";18;"460";"Rinofaringitis aguda [refredat comú]";"460";"Rinofaringitis aguda [refredat comú]";"08";"Malalties de l’aparell respiratori";"08";"Malalties de l'aparell respiratori"
"BRONQUITIS";13;"466";"Bronquitis i bronquiolitis agudes";"466";"Bronquitis i bronquiolitis agudes";"08";"Malalties de l’aparell respiratori";"08";"Malalties de l'aparell respiratori"
"POLIPOS NASALES";9;"4719";"Pòlip nasal no especificat";"471";"Pòlips nasals";"08";"Malalties de l’aparell respiratori";"08";"Malalties de l'aparell respiratori"
"RINITIS";1008;"4720";"Rinitis crònica";"472";"Faringitis i rinofaringitis cròniques";"08";"Malalties de l’aparell respiratori";"08";"Malalties de l'aparell respiratori"
"RINOSINUSITIS CRONICA";1;"4739";"Sinusitis (crònica) no especificada";"473";"Sinusitis crònica";"08";"Malalties de l’aparell respiratori";"08";"Malalties de l'aparell respiratori"
"SINUSITIS";4;"4739";"Sinusitis (crònica) no especificada";"473";"Sinusitis crònica";"08";"Malalties de l’aparell respiratori";"08";"Malalties de l'aparell respiratori"
"NEUMONIA";11;"4809";"Pneumònia vírica no especificada";"480";"Pneumònia vírica";"08";"Malalties de l’aparell respiratori";"08";"Malalties de l'aparell respiratori"
"ASMA";701;"493";"Asma";"493";"Asma";"08";"Malalties de l’aparell respiratori";"08";"Malalties de l'aparell respiratori"
"EPOC";58;"496";"Obstrucció crònica de les vies respiratòries no classificada a cap altre lloc";"496";"Obstrucció crònica de les vies respiratòries no classificada a cap altre lloc";"08";"Malalties de l’aparell respiratori";"08";"Malalties de l'aparell respiratori"
"ESOFAGITIS";7;"53010";"Esofagitis no especificada";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"ESOFAGUITIS";3;"53010";"Esofagitis no especificada";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"ESOFAGITIS GRAU 2";1;"53010";"Esofagitis no especificada";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"ESOFAGUITIS PER REFLUXE";1;"53011";"Esofagitis per reflux";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"PROBLEMAS DIGESTIVOS REFLUJO";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"ACIDEZ";9;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUJO GASTROESOFAGICO";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUX ESOFAGOGASTRIC";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUX ESTOMACAL";2;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUJO ESOFAGICO";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUJO ESTOMACAL";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUJO DEL ESTOMAGO";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUJO";23;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUX GASTRIC/ESOFAGITIS";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUJO GASTROEXOFAGICO";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUXE ESTOMAC";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUX GASTRIC I PROITECCIO.";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUGO ESOFAGICO";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUX GASTROESOFAGIC";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUX GASTRIC";3;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"EL REFLUJO";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUXE GASTROESOFAGIC";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUX GASTRIC I ACIDESA";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUJOS";3;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUXES GASTRICS";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUXE D'ESTOMAC";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUJO GASTRICO";4;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUX";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"REFLUJO G-ESOFAGICO";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"EVITAR REFLUX D'ESTOMAG";1;"53081";"Reflux esofàgic";"530";"Malalties d'esòfag";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"GASTRITIS";13;"5355";"Gastritis i gastroduodenitis no especificades";"535";"Gastritis i duodenitis";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"GASTRITIS CRONICA";6;"5355";"Gastritis i gastroduodenitis no especificades";"535";"Gastritis i duodenitis";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"DISPEPSIA";3;"5368";"Dispèpsia i altres trastorns especificats de la funció de l'estómac";"536";"Trastorns de la funció de l'estómac";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"ARDOR";2;"5369";"Trastorn funcional no especificat de l'estómac";"536";"Trastorns de la funció de l'estómac";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"ESTOMAGO";36;"5369";"Trastorn funcional no especificat de l'estómac";"536";"Trastorns de la funció de l'estómac";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"ARDOR ESTOMAGO";2;"5369";"Trastorn funcional no especificat de l'estómac";"536";"Trastorns de la funció de l'estómac";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"ARDORES ESTOMACALES";2;"5369";"Trastorn funcional no especificat de l'estómac";"536";"Trastorns de la funció de l'estómac";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"ARDOR DE ESTOMAGO";42;"5369";"Trastorn funcional no especificat de l'estómac";"536";"Trastorns de la funció de l'estómac";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"DIGESTION";6;"5369";"Trastorn funcional no especificat de l'estómac";"536";"Trastorns de la funció de l'estómac";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"APENDICITIS";4;"5409";"Apendicitis aguda sense menció de peritonitis";"540";"Apendicitis aguda";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"HERNIA INGUINAL";3;"550";"Hèrnia inguinal";"550";"Hèrnia inguinal";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"HERNIA DE HIATO";109;"5533";"Hèrnia diafragmàtica sense menció d'obstrucció o gangrena";"553";"Altres hèrnies de cavitat abdominal sense menció d'obstrucció o gangrena";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"HERNIA DE HIATUS";3;"5533";"Hèrnia diafragmàtica sense menció d'obstrucció o gangrena";"553";"Altres hèrnies de cavitat abdominal sense menció d'obstrucció o gangrena";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"HERNIA DE YATO";3;"5533";"Hèrnia diafragmàtica sense menció d'obstrucció o gangrena";"553";"Altres hèrnies de cavitat abdominal sense menció d'obstrucció o gangrena";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"HERNIA HIATUS";3;"5533";"Hèrnia diafragmàtica sense menció d'obstrucció o gangrena";"553";"Altres hèrnies de cavitat abdominal sense menció d'obstrucció o gangrena";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"HERNIA HIAT";3;"5533";"Hèrnia diafragmàtica sense menció d'obstrucció o gangrena";"553";"Altres hèrnies de cavitat abdominal sense menció d'obstrucció o gangrena";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"CROHN";13;"5559";"Enteritis regional de localització no especificada";"555";"Enteritis regional";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"COLITIS";39;"558";"Altres gastroenteritis i colitis no infeccioses, i gastroenteritis i colitis no infeccioses no especificades";"558";"Altres gastroenteritis i colitis no infeccioses, i gastroenteritis i colitis no infeccioses no especificades";"09";"Malalties de l’aparell digestiu";"";""
"COLITIS";39;"5589";"Altres gastroenteritis i colitis no infeccioses, i gastroenteritis i colitis no infeccioses no especificades";"558";"Altres gastroenteritis i colitis no infeccioses, i gastroenteritis i colitis no infeccioses no especificades";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"ESTRENIMIENTO";7;"56400";"Restrenyiment no especificat";"564";"Trastorns digestius funcionals no classificats a cap altre lloc";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"RESTRENIMIENTO";14;"56400";"Restrenyiment no especificat";"564";"Trastorns digestius funcionals no classificats a cap altre lloc";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"COLON IRRITABLE";12;"5641";"Síndrome de l'intestí irritable";"564";"Trastorns digestius funcionals no classificats a cap altre lloc";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"POLIPOS";518;"5690";"Pòlip anal i rectal";"569";"Altres trastorns d'intestí";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"HEPATITIS";24;"57140";"Hepatitis crònica no especificada";"571";"Malaltia hepàtica crònica i cirrosi";"09";"Malalties de l’aparell digestiu";"01";"Malalties infeccioses i parasitàries"
"HIGADO GRASO";4;"5719";"Hepatopatia crònica no especificada sense menció d'alcohol";"571";"Malaltia hepàtica crònica i cirrosi";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"FETGE GRAS";1;"5719";"Hepatopatia crònica no especificada sense menció d'alcohol";"571";"Malaltia hepàtica crònica i cirrosi";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
"PANGREATITIS";1;"5770";"Pancreatitis aguda";"577";"Malalties de pàncrees";"09";"Malalties de l’aparell digestiu";"09";"Malalties de l'aparell digestiu"
